"","lon","lat","SpeciesName","Status","CCAA"
"380",-6.231783,37.434734,"Opuntia stricta","Invasive","Andalucía"
"381",-6.214002,36.575158,"Opuntia stricta","Invasive","Andalucía"
"382",-6.339693,36.673873,"Opuntia stricta","Invasive","Andalucía"
"383",-6.214742,36.57498,"Opuntia stricta","Invasive","Andalucía"
"384",-6.99075,37.204445,"Opuntia stricta","Invasive","Andalucía"
"385",-7.067373,37.212946,"Opuntia stricta","Invasive","Andalucía"
"386",-7.407893,37.252972,"Opuntia stricta","Invasive","Andalucía"
"387",-6.235962,36.600193,"Opuntia stricta","Invasive","Andalucía"
"388",-7.465925,37.469702,"Opuntia stricta","Invasive","Andalucía"
"389",-6.143078,36.476296,"Opuntia stricta","Invasive","Andalucía"
"390",-5.9409,36.188148,"Opuntia stricta","Invasive","Andalucía"
"391",-6.391831,36.641548,"Opuntia stricta","Invasive","Andalucía"
"392",-6.391817,36.640592,"Opuntia stricta","Invasive","Andalucía"
"393",-6.474594,37.125334,"Opuntia stricta","Invasive","Andalucía"
"394",-6.402743,36.720017,"Opuntia stricta","Invasive","Andalucía"
"395",-2.535573,36.827585,"Opuntia stricta","Invasive","Andalucía"
"396",-7.251813,37.203953,"Opuntia stricta","Invasive","Andalucía"
"397",-7.255485,37.203633,"Opuntia stricta","Invasive","Andalucía"
"398",-7.254262,37.204937,"Opuntia stricta","Invasive","Andalucía"
"399",-6.25338,36.4674,"Opuntia stricta","Invasive","Andalucía"
"400",-5.783564,36.092035,"Opuntia stricta","Invasive","Andalucía"
"401",-2.023358,36.836458,"Opuntia stricta","Invasive","Andalucía"
"402",-5.30611,36.683343,"Opuntia stricta","Invasive","Andalucía"
"403",-6.034985,37.350094,"Oxalis pes-caprae","Invasive","Andalucía"
"404",-5.976839,37.375682,"Oxalis pes-caprae","Invasive","Andalucía"
"405",-5.389931,36.838972,"Oxalis pes-caprae","Invasive","Andalucía"
"406",-1.893808,37.314598,"Oxalis pes-caprae","Invasive","Andalucía"
"407",-5.111145,36.439001,"Oxalis pes-caprae","Invasive","Andalucía"
"408",-5.201908,36.39235,"Oxalis pes-caprae","Invasive","Andalucía"
"409",-5.311557,36.302301,"Oxalis pes-caprae","Invasive","Andalucía"
"410",-6.509476,37.106265,"Oxalis pes-caprae","Invasive","Andalucía"
"411",-6.150386,36.689025,"Oxalis pes-caprae","Invasive","Andalucía"
"412",-6.672091,37.364319,"Oxalis pes-caprae","Invasive","Andalucía"
"413",-2.443867,36.863913,"Oxalis pes-caprae","Invasive","Andalucía"
"414",-6.259,37.106,"Oxalis pes-caprae","Invasive","Andalucía"
"415",-5.746738,36.10507,"Oxalis pes-caprae","Invasive","Andalucía"
"416",-5.45,36.31,"Oxalis pes-caprae","Invasive","Andalucía"
"417",-5.976231,37.376472,"Oxalis pes-caprae","Invasive","Andalucía"
"418",-3.572108,36.947064,"Oxalis pes-caprae","Invasive","Andalucía"
"419",-4.567686,36.585238,"Oxalis pes-caprae","Invasive","Andalucía"
"420",-2.063526,36.804924,"Oxalis pes-caprae","Invasive","Andalucía"
"421",-4.624944,36.544295,"Oxalis pes-caprae","Invasive","Andalucía"
"422",-4.555414,37.011544,"Oxalis pes-caprae","Invasive","Andalucía"
"423",-5.19538,36.421825,"Oxalis pes-caprae","Invasive","Andalucía"
"424",-5.304575,36.472442,"Oxalis pes-caprae","Invasive","Andalucía"
"425",-7.229148,37.209023,"Oxalis pes-caprae","Invasive","Andalucía"
"426",-5.285509,36.437324,"Oxalis pes-caprae","Invasive","Andalucía"
"427",-2.039922,36.846699,"Oxalis pes-caprae","Invasive","Andalucía"
"428",-3.507518,36.83381,"Oxalis pes-caprae","Invasive","Andalucía"
"429",-2.039722,36.846667,"Oxalis pes-caprae","Invasive","Andalucía"
"430",-6.344357,36.785553,"Oxalis pes-caprae","Invasive","Andalucía"
"431",-6.065936,37.33573,"Oxalis pes-caprae","Invasive","Andalucía"
"432",-5.989047,37.359905,"Oxalis pes-caprae","Invasive","Andalucía"
"433",-5.929212,37.402357,"Oxalis pes-caprae","Invasive","Andalucía"
"434",-5.789278,37.364098,"Oxalis pes-caprae","Invasive","Andalucía"
"435",-5.94041,37.296395,"Oxalis pes-caprae","Invasive","Andalucía"
"436",-6.087907,37.30261,"Oxalis pes-caprae","Invasive","Andalucía"
"437",-4.562897,37.023826,"Oxalis pes-caprae","Invasive","Andalucía"
"438",-5.988955,37.360163,"Oxalis pes-caprae","Invasive","Andalucía"
"439",-7.238307,37.20866,"Oxalis pes-caprae","Invasive","Andalucía"
"440",-5.988451,37.356959,"Oxalis pes-caprae","Invasive","Andalucía"
"441",-6.37109,36.624027,"Oxalis pes-caprae","Invasive","Andalucía"
"442",-6.761611,37.558751,"Oxalis pes-caprae","Invasive","Andalucía"
"443",-5.940454,37.296156,"Oxalis pes-caprae","Invasive","Andalucía"
"444",-4.402559,37.094971,"Oxalis pes-caprae","Invasive","Andalucía"
"445",-5.976103,36.269612,"Oxalis pes-caprae","Invasive","Andalucía"
"446",-6.178839,37.240063,"Oxalis pes-caprae","Invasive","Andalucía"
"447",-2.009803,36.881328,"Oxalis pes-caprae","Invasive","Andalucía"
"448",-4.414572,36.719283,"Oxalis pes-caprae","Invasive","Andalucía"
"449",-4.353637,36.862516,"Oxalis pes-caprae","Invasive","Andalucía"
"450",-5.042793,36.51909,"Oxalis pes-caprae","Invasive","Andalucía"
"451",-4.466155,36.709038,"Oxalis pes-caprae","Invasive","Andalucía"
"452",-5.773352,36.74558,"Oxalis pes-caprae","Invasive","Andalucía"
"453",-5.976172,36.269588,"Oxalis pes-caprae","Invasive","Andalucía"
"454",-4.421684,36.901274,"Oxalis pes-caprae","Invasive","Andalucía"
"455",-4.428134,36.759673,"Oxalis pes-caprae","Invasive","Andalucía"
"456",-4.469558,36.729392,"Oxalis pes-caprae","Invasive","Andalucía"
"457",-4.442157,36.707983,"Oxalis pes-caprae","Invasive","Andalucía"
"458",-2.602433,36.810343,"Oxalis pes-caprae","Invasive","Andalucía"
"459",-5.40696,36.290315,"Oxalis pes-caprae","Invasive","Andalucía"
"460",-6.836908,37.27467,"Oxalis pes-caprae","Invasive","Andalucía"
"461",-4.531244,36.592851,"Oxalis pes-caprae","Invasive","Andalucía"
"462",-6.828392,37.136992,"Oxalis pes-caprae","Invasive","Andalucía"
"463",-4.427913,36.761887,"Oxalis pes-caprae","Invasive","Andalucía"
"464",-4.428106,36.759632,"Oxalis pes-caprae","Invasive","Andalucía"
"465",-4.469413,36.72892,"Oxalis pes-caprae","Invasive","Andalucía"
"466",-4.443026,36.708037,"Oxalis pes-caprae","Invasive","Andalucía"
"467",-3.591757,37.176067,"Oxalis pes-caprae","Invasive","Andalucía"
"468",-4.8092,37.928565,"Oxalis pes-caprae","Invasive","Andalucía"
"469",-5.989553,37.382226,"Oxalis pes-caprae","Invasive","Andalucía"
"470",-5.719261,37.398142,"Oxalis pes-caprae","Invasive","Andalucía"
"471",-5.988762,37.353247,"Oxalis pes-caprae","Invasive","Andalucía"
"472",-5.227612,36.37455,"Oxalis pes-caprae","Invasive","Andalucía"
"473",-6.182863,36.539799,"Oxalis pes-caprae","Invasive","Andalucía"
"474",-4.718603,37.913355,"Oxalis pes-caprae","Invasive","Andalucía"
"475",-5.811742,37.32033,"Oxalis pes-caprae","Invasive","Andalucía"
"476",-6.838467,37.315143,"Oxalis pes-caprae","Invasive","Andalucía"
"477",-5.937487,37.352616,"Oxalis pes-caprae","Invasive","Andalucía"
"478",-5.941157,37.269253,"Oxalis pes-caprae","Invasive","Andalucía"
"479",-3.461568,36.836999,"Oxalis pes-caprae","Invasive","Andalucía"
"480",-5.779553,36.766212,"Oxalis pes-caprae","Invasive","Andalucía"
"481",-5.779545,36.76633,"Oxalis pes-caprae","Invasive","Andalucía"
"482",-5.943155,37.302813,"Oxalis pes-caprae","Invasive","Andalucía"
"483",-4.483718,36.652847,"Oxalis pes-caprae","Invasive","Andalucía"
"484",-5.986487,37.358872,"Oxalis pes-caprae","Invasive","Andalucía"
"485",-5.986942,37.367231,"Oxalis pes-caprae","Invasive","Andalucía"
"486",-5.978184,37.406376,"Oxalis pes-caprae","Invasive","Andalucía"
"487",-4.547231,36.620038,"Oxalis pes-caprae","Invasive","Andalucía"
"488",-4.775593,37.884103,"Oxalis pes-caprae","Invasive","Andalucía"
"489",-5.997628,37.318508,"Oxalis pes-caprae","Invasive","Andalucía"
"490",-6.093151,36.278347,"Oxalis pes-caprae","Invasive","Andalucía"
"491",-4.776627,37.916592,"Oxalis pes-caprae","Invasive","Andalucía"
"492",-3.549406,36.927482,"Oxalis pes-caprae","Invasive","Andalucía"
"493",-5.842832,36.131894,"Oxalis pes-caprae","Invasive","Andalucía"
"494",-6.156797,37.229905,"Oxalis pes-caprae","Invasive","Andalucía"
"495",-6.266795,36.595647,"Oxalis pes-caprae","Invasive","Andalucía"
"496",-3.583845,37.175513,"Oxalis pes-caprae","Invasive","Andalucía"
"497",-6.139574,36.50572,"Oxalis pes-caprae","Invasive","Andalucía"
"498",-5.938417,37.357793,"Oxalis pes-caprae","Invasive","Andalucía"
"499",-3.694167,36.731236,"Oxalis pes-caprae","Invasive","Andalucía"
"500",-2.096923,37.096098,"Oxalis pes-caprae","Invasive","Andalucía"
"501",-4.229298,36.719265,"Oxalis pes-caprae","Invasive","Andalucía"
"502",-6.223152,36.577246,"Oxalis pes-caprae","Invasive","Andalucía"
"503",-5.391992,36.839494,"Oxalis pes-caprae","Invasive","Andalucía"
"504",-5.925663,37.376573,"Oxalis pes-caprae","Invasive","Andalucía"
"505",-5.612079,36.02844,"Oxalis pes-caprae","Invasive","Andalucía"
"506",-6.139218,37.43648,"Oxalis pes-caprae","Invasive","Andalucía"
"507",-5.986437,37.358887,"Oxalis pes-caprae","Invasive","Andalucía"
"508",-6.040447,37.365147,"Oxalis pes-caprae","Invasive","Andalucía"
"509",-6.844698,37.275037,"Oxalis pes-caprae","Invasive","Andalucía"
"510",-3.89284,36.795554,"Oxalis pes-caprae","Invasive","Andalucía"
"511",-6.196625,37.238675,"Oxalis pes-caprae","Invasive","Andalucía"
"512",-5.988622,37.36923,"Oxalis pes-caprae","Invasive","Andalucía"
"513",-6.185438,36.469608,"Oxalis pes-caprae","Invasive","Andalucía"
"514",-4.511791,36.623047,"Oxalis pes-caprae","Invasive","Andalucía"
"515",-3.777024,36.738585,"Oxalis pes-caprae","Invasive","Andalucía"
"516",-6.040578,37.335668,"Oxalis pes-caprae","Invasive","Andalucía"
"517",-5.976309,37.365614,"Oxalis pes-caprae","Invasive","Andalucía"
"518",-5.0286,36.474945,"Oxalis pes-caprae","Invasive","Andalucía"
"519",-6.286008,36.613987,"Oxalis pes-caprae","Invasive","Andalucía"
"520",-4.492469,37.958214,"Oxalis pes-caprae","Invasive","Andalucía"
"521",-3.970556,36.863889,"Oxalis pes-caprae","Invasive","Andalucía"
"522",-5.986383,37.358925,"Oxalis pes-caprae","Invasive","Andalucía"
"523",-4.645372,36.507084,"Oxalis pes-caprae","Invasive","Andalucía"
"524",-6.22392,36.418228,"Oxalis pes-caprae","Invasive","Andalucía"
"525",-6.838629,37.159511,"Oxalis pes-caprae","Invasive","Andalucía"
"526",-1.936928,36.938449,"Oxalis pes-caprae","Invasive","Andalucía"
"527",-3.976352,36.828241,"Oxalis pes-caprae","Invasive","Andalucía"
"528",-3.7546,36.738858,"Oxalis pes-caprae","Invasive","Andalucía"
"529",-6.385278,36.632114,"Oxalis pes-caprae","Invasive","Andalucía"
"530",-6.494039,37.127579,"Oxalis pes-caprae","Invasive","Andalucía"
"531",-4.420147,36.716736,"Oxalis pes-caprae","Invasive","Andalucía"
"532",-6.266712,36.594845,"Oxalis pes-caprae","Invasive","Andalucía"
"533",-2.368021,36.842119,"Oxalis pes-caprae","Invasive","Andalucía"
"534",-6.128767,36.692738,"Oxalis pes-caprae","Invasive","Andalucía"
"535",-6.007351,37.413772,"Oxalis pes-caprae","Invasive","Andalucía"
"536",-5.98805,37.376252,"Oxalis pes-caprae","Invasive","Andalucía"
"537",-5.983914,37.39525,"Oxalis pes-caprae","Invasive","Andalucía"
"538",-2.36807,36.842092,"Oxalis pes-caprae","Invasive","Andalucía"
"539",-6.811029,37.136369,"Oxalis pes-caprae","Invasive","Andalucía"
"540",-2.454319,37.008127,"Oxalis pes-caprae","Invasive","Andalucía"
"541",-4.635497,36.595062,"Oxalis pes-caprae","Invasive","Andalucía"
"542",-5.943548,37.355306,"Oxalis pes-caprae","Invasive","Andalucía"
"543",-5.174327,36.418671,"Oxalis pes-caprae","Invasive","Andalucía"
"544",-2.868757,36.839532,"Oxalis pes-caprae","Invasive","Andalucía"
"545",-3.958836,36.727503,"Oxalis pes-caprae","Invasive","Andalucía"
"546",-4.821759,36.799039,"Oxalis pes-caprae","Invasive","Andalucía"
"547",-4.473064,36.71514,"Oxalis pes-caprae","Invasive","Andalucía"
"548",-4.473094,36.715075,"Oxalis pes-caprae","Invasive","Andalucía"
"549",-5.998957,37.400368,"Oxalis pes-caprae","Invasive","Andalucía"
"550",-6.062392,36.915847,"Oxalis pes-caprae","Invasive","Andalucía"
"551",-3.425487,36.716103,"Oxalis pes-caprae","Invasive","Andalucía"
"552",-4.548747,37.024077,"Oxalis pes-caprae","Invasive","Andalucía"
"553",-6.052202,37.410626,"Oxalis pes-caprae","Invasive","Andalucía"
"554",-5.82198,37.213963,"Oxalis pes-caprae","Invasive","Andalucía"
"555",-6.350333,36.845428,"Oxalis pes-caprae","Invasive","Andalucía"
"556",-6.281712,37.07177,"Oxalis pes-caprae","Invasive","Andalucía"
"557",-5.983119,37.380796,"Oxalis pes-caprae","Invasive","Andalucía"
"558",-5.98,37.28,"Oxalis pes-caprae","Invasive","Andalucía"
"559",-4.767934,37.898746,"Oxalis pes-caprae","Invasive","Andalucía"
"560",-4.615508,38.326868,"Oxalis pes-caprae","Invasive","Andalucía"
"561",-6.08409,37.368641,"Oxalis pes-caprae","Invasive","Andalucía"
"562",-3.541888,36.911942,"Oxalis pes-caprae","Invasive","Andalucía"
"563",-4.611657,36.58604,"Oxalis pes-caprae","Invasive","Andalucía"
"564",-3.411198,36.742246,"Oxalis pes-caprae","Invasive","Andalucía"
"565",-4.457864,36.679114,"Oxalis pes-caprae","Invasive","Andalucía"
"566",-2.465776,36.853609,"Oxalis pes-caprae","Invasive","Andalucía"
"567",-4.835102,36.862183,"Oxalis pes-caprae","Invasive","Andalucía"
"568",-4.456986,36.726724,"Oxalis pes-caprae","Invasive","Andalucía"
"569",-6.23156,37.434677,"Oxalis pes-caprae","Invasive","Andalucía"
"570",-4.771999,37.94458,"Oxalis pes-caprae","Invasive","Andalucía"
"571",-6.217846,37.43885,"Oxalis pes-caprae","Invasive","Andalucía"
"572",-4.715579,37.915638,"Oxalis pes-caprae","Invasive","Andalucía"
"573",-4.720302,37.914845,"Oxalis pes-caprae","Invasive","Andalucía"
"574",-7.046729,37.218182,"Oxalis pes-caprae","Invasive","Andalucía"
"575",-3.59908,37.017691,"Oxalis pes-caprae","Invasive","Andalucía"
"576",-6.170138,36.439053,"Oxalis pes-caprae","Invasive","Andalucía"
"577",-4.855467,37.869494,"Oxalis pes-caprae","Invasive","Andalucía"
"578",-6.379291,36.63311,"Oxalis pes-caprae","Invasive","Andalucía"
"579",-2.460339,36.849208,"Oxalis pes-caprae","Invasive","Andalucía"
"580",-6.375633,36.629944,"Oxalis pes-caprae","Invasive","Andalucía"
"581",-6.40154,36.685588,"Oxalis pes-caprae","Invasive","Andalucía"
"582",-4.508027,36.611806,"Oxalis pes-caprae","Invasive","Andalucía"
"583",-6.028056,37.373889,"Oxalis pes-caprae","Invasive","Andalucía"
"584",-6.025836,37.345383,"Oxalis pes-caprae","Invasive","Andalucía"
"585",-2.452225,36.852802,"Oxalis pes-caprae","Invasive","Andalucía"
"586",-5.917225,37.4132,"Oxalis pes-caprae","Invasive","Andalucía"
"587",-2.403981,36.835521,"Oxalis pes-caprae","Invasive","Andalucía"
"588",-4.538017,36.595105,"Oxalis pes-caprae","Invasive","Andalucía"
"589",-5.236243,37.836029,"Oxalis pes-caprae","Invasive","Andalucía"
"590",-3.441922,36.742619,"Oxalis pes-caprae","Invasive","Andalucía"
"591",-4.779838,37.905014,"Oxalis pes-caprae","Invasive","Andalucía"
"592",-4.819252,37.768623,"Oxalis pes-caprae","Invasive","Andalucía"
"593",-7.028797,37.2806,"Oxalis pes-caprae","Invasive","Andalucía"
"594",-6.547688,37.144911,"Oxalis pes-caprae","Invasive","Andalucía"
"595",-5.233771,37.850569,"Oxalis pes-caprae","Invasive","Andalucía"
"596",-5.237222,37.8321,"Oxalis pes-caprae","Invasive","Andalucía"
"597",-6.002203,37.40215,"Oxalis pes-caprae","Invasive","Andalucía"
"598",-2.455441,37.007816,"Oxalis pes-caprae","Invasive","Andalucía"
"599",-2.400067,36.831854,"Oxalis pes-caprae","Invasive","Andalucía"
"600",-6.222012,36.568117,"Oxalis pes-caprae","Invasive","Andalucía"
"601",-6.82463,37.44217,"Oxalis pes-caprae","Invasive","Andalucía"
"602",-2.42611,36.83213,"Oxalis pes-caprae","Invasive","Andalucía"
"603",-2.426883,36.833004,"Oxalis pes-caprae","Invasive","Andalucía"
"604",-3.096928,36.785278,"Oxalis pes-caprae","Invasive","Andalucía"
"605",-4.472985,36.715091,"Oxalis pes-caprae","Invasive","Andalucía"
"606",-2.469334,36.951723,"Oxalis pes-caprae","Invasive","Andalucía"
"607",-6.189544,37.325605,"Oxalis pes-caprae","Invasive","Andalucía"
"608",-6.105099,37.330392,"Oxalis pes-caprae","Invasive","Andalucía"
"609",-4.948089,36.58118,"Oxalis pes-caprae","Invasive","Andalucía"
"610",-6.108381,37.422523,"Oxalis pes-caprae","Invasive","Andalucía"
"611",-2.402681,36.833484,"Pennisetum setaceum","Invasive","Andalucía"
"612",-2.01392,36.881424,"Pennisetum setaceum","Invasive","Andalucía"
"613",-2.452729,36.82777,"Pennisetum setaceum","Invasive","Andalucía"
"614",-2.302896,36.875966,"Pennisetum setaceum","Invasive","Andalucía"
"615",-4.690283,37.892711,"Pennisetum setaceum","Invasive","Andalucía"
"616",-2.43972,36.85444,"Pennisetum setaceum","Invasive","Andalucía"
"617",-5.028,36.547,"Pennisetum setaceum","Invasive","Andalucía"
"618",-4.47294,36.71404,"Pennisetum setaceum","Invasive","Andalucía"
"619",-4.42558,36.71221,"Pennisetum setaceum","Invasive","Andalucía"
"620",-4.416,36.718,"Pennisetum setaceum","Invasive","Andalucía"
"621",-4.58772,36.70892,"Pennisetum setaceum","Invasive","Andalucía"
"622",-4.801,37.812,"Pennisetum setaceum","Invasive","Andalucía"
"623",-6.25119350139977,36.7887242631564,"Pistia stratiotes","Invasive","Andalucía"
"624",-5.970135,37.325919,"Senecio inaequidens","Invasive","Andalucía"
"625",-2.689824,38.151492,"Senecio inaequidens","Invasive","Andalucía"
"626",-3.914576,37.747172,"Senecio inaequidens","Invasive","Andalucía"
"627",-2.386144,37.061903,"Senecio inaequidens","Invasive","Andalucía"
"628",-4.851146,36.528208,"Senecio inaequidens","Invasive","Andalucía"
"629",-5.900987,36.631465,"Senecio inaequidens","Invasive","Andalucía"
"630",-6.47120176627885,37.0587264045759,"Spartina alterniflora","Invasive","Andalucía"
"631",-7.3986,37.215,"Spartina densiflora","Invasive","Andalucía"
"632",-7.0721,37.2089,"Spartina densiflora","Invasive","Andalucía"
"633",-7.018649,37.238612,"Spartina densiflora","Invasive","Andalucía"
